dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2017-1-25""";"3681,""13:30"",25";"172.5,""49.28"",""474.9"",""946.97"",""29.24"",""0.91"",""7.32"",""5.0"",""3.17"",3681"
"0,""2017-1-25""";"3682,""13:40"",25";"185.6,""47.98"",""457.6"",""946.93"",""27.27"",""1.46"",""7.51"",""6.27"",""3.16"",3682"
"0,""2017-1-25""";"3683,""13:50"",25";"178.0,""46.78"",""368.3"",""946.76"",""31.1"",""1.39"",""7.82"",""5.98"",""2.98"",3683"
"0,""2017-1-25""";"3684,""14:00"",25";"181.2,""47.33"",""422.9"",""946.64"",""35.48"",""1.26"",""8.1"",""5.88"",""2.43"",3684"
"0,""2017-1-25""";"3685,""14:10"",25";"155.0,""49.66"",""263.6"",""946.52"",""37.91"",""0.95"",""8.03"",""5.1"",""2.64"",3685"
"0,""2017-1-25""";"3686,""14:20"",25";"146.7,""52.6"",""298.8"",""946.42"",""21.03"",""1.18"",""7.01"",""5.59"",""3.58"",3686"
"0,""2017-1-25""";"3687,""14:30"",25";"154.5,""52.72"",""225.9"",""946.31"",""19.77"",""0.85"",""6.88"",""5.59"",""3.58"",3687"
"0,""2017-1-25""";"3688,""14:40"",25";"163.2,""51.58"",""210.4"",""946.27"",""24.85"",""1.35"",""7.03"",""5.19"",""2.67"",3688"
"0,""2017-1-25""";"3689,""14:50"",25";"166.4,""52.07"",""195.5"",""946.24"",""31.85"",""1.15"",""7.01"",""5.19"",""2.6"",3689"
"0,""2017-1-25""";"3690,""15:00"",25";"174.7,""51.13"",""209.6"",""946.17"",""23.1"",""0.88"",""7.42"",""4.41"",""2.12"",3690"
"0,""2017-1-25""";"3691,""15:10"",25";"182.6,""50.74"",""184.7"",""946.09"",""18.94"",""0.48"",""7.41"",""2.94"",""1.87"",3691"
"0,""2017-1-25""";"3692,""15:20"",25";"166.3,""50.08"",""134.4"",""946.08"",""46.79"",""0.69"",""7.61"",""3.23"",""1.26"",3692"
"0,""2017-1-25""";"3693,""15:30"",25";"172.5,""50.25"",""112.1"",""946.0"",""29.96"",""0.9"",""7.42"",""4.41"",""1.78"",3693"
"0,""2017-1-25""";"3694,""15:40"",25";"135.6,""51.13"",""89.3"",""945.97"",""92.1"",""0.45"",""7.48"",""2.16"",""0.9"",3694"
"0,""2017-1-25""";"3695,""15:50"",25";"78.81,""54.2"",""70.95"",""945.87"",""25.12"",""0.67"",""6.88"",""2.65"",""1.45"",3695"
"0,""2017-1-25""";"3696,""16:00"",25";"87.0,""53.37"",""50.8"",""945.87"",""36.69"",""0.45"",""7.17"",""2.25"",""0.97"",3696"
"0,""2017-1-25""";"3697,""16:10"",25";"11.2,""55.05"",""35.61"",""946.06"",""52.68"",""0.43"",""7.04"",""1.76"",""0.76"",3697"
"0,""2017-1-25""";"3698,""16:20"",25";"250.5,""55.13"",""29.31"",""946.03"",""44.81"",""0.78"",""7.08"",""3.04"",""1.23"",3698"
"0,""2017-1-25""";"3699,""16:30"",25";"226.6,""57.45"",""21.2"",""946.14"",""30.45"",""0.84"",""6.57"",""3.14"",""1.77"",3699"
"0,""2017-1-25""";"3700,""16:40"",25";"202.0,""58.62"",""16.65"",""946.17"",""55.81"",""0.92"",""6.53"",""3.53"",""1.18"",3700"
